1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02,1.011200000000000045e+02
1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02,1.024000000000000057e+02
1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02,1.036800000000000068e+02
1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02,1.049600000000000080e+02
1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02,1.062400000000000091e+02
1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02,1.075199999999999960e+02
1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02,1.087999999999999972e+02
1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02,1.100799999999999983e+02
1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02,1.113599999999999994e+02
1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02,1.126400000000000006e+02
